3.000000119209289551e-01,7.975918054580688477e-02,0.000000000000000000e+00,7.975918054580688477e-02,7.975918054580688477e-02,5.831706151366233826e-02,7.975918054580688477e-02,7.975918054580688477e-02,7.975918054580688477e-02,7.975918054580688477e-02,3.609440987929701805e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.975918054580688477e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.249431103467941284e-02,3.000000119209289551e-01,0.000000000000000000e+00,8.249431103467941284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.249431103467941284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.249431103467941284e-02,0.000000000000000000e+00,8.249431103467941284e-02,8.249431103467941284e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.249431103467941284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.114375174045562744e-02,4.139607772231101990e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.363636255264282227e-02,3.000000119209289551e-01,6.363636255264282227e-02,6.363636255264282227e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.363636255264282227e-02,6.363636255264282227e-02,6.363636255264282227e-02,6.363636255264282227e-02,6.363636255264282227e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.363636255264282227e-02,6.363636255264282227e-02,6.363636255264282227e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,3.000000119209289551e-01,1.000000014901161194e-01,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,1.000000014901161194e-01,0.000000000000000000e+00
7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,7.000000029802322388e-02,7.000000029802322388e-02,7.000000029802322388e-02,7.000000029802322388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00,7.000000029802322388e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,1.000000014901161194e-01,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,1.000000014901161194e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.310082431882619858e-02,6.868992000818252563e-02,6.868992000818252563e-02,6.868992000818252563e-02,0.000000000000000000e+00,6.868992000818252563e-02,0.000000000000000000e+00,6.868992000818252563e-02,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.868992000818252563e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.868992000818252563e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.868992000818252563e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.868992000818252563e-02,0.000000000000000000e+00,6.868992000818252563e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.785827457904815674e-02,8.919357508420944214e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.919357508420944214e-02,3.700697049498558044e-02,3.000000119209289551e-01,5.937715992331504822e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.978969275951385498e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.919357508420944214e-02,0.000000000000000000e+00,8.919357508420944214e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.919357508420944214e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.939988255500793457e-02,0.000000000000000000e+00,4.939988255500793457e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.939988255500793457e-02,4.939988255500793457e-02,4.939988255500793457e-02,3.000000119209289551e-01,4.939988255500793457e-02,4.939988255500793457e-02,4.939988255500793457e-02,4.939988255500793457e-02,4.939988255500793457e-02,8.401600643992424011e-03,4.939988255500793457e-02,4.939988255500793457e-02,0.000000000000000000e+00,4.939988255500793457e-02,4.939988255500793457e-02,0.000000000000000000e+00
8.485373109579086304e-02,0.000000000000000000e+00,8.485373109579086304e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.485373109579086304e-02,4.995918646454811096e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.485373109579086304e-02,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.606466531753540039e-02,8.485373109579086304e-02,8.485373109579086304e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.485373109579086304e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.166666671633720398e-01,1.166666671633720398e-01,0.000000000000000000e+00,1.166666671633720398e-01,1.166666671633720398e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166666671633720398e-01,1.166666671633720398e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.620306193828582764e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.353187143802642822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.353187143802642822e-02,8.353187143802642822e-02,2.712479420006275177e-02,8.353187143802642822e-02,3.000000119209289551e-01,8.353187143802642822e-02,0.000000000000000000e+00,8.353187143802642822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.353187143802642822e-02,0.000000000000000000e+00,8.353187143802642822e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000015884637832642e-02,1.087322905659675598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087322905659675598e-01,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,1.087322905659675598e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.633840620517730713e-02,0.000000000000000000e+00,1.087322905659675598e-01,1.087322905659675598e-01
5.479643866419792175e-02,5.479643866419792175e-02,5.479643866419792175e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.244272410869598389e-02,5.479643866419792175e-02,5.479643866419792175e-02,5.479643866419792175e-02,5.479643866419792175e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.479643866419792175e-02,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.479643866419792175e-02,0.000000000000000000e+00,5.479643866419792175e-02,5.479643866419792175e-02,5.479643866419792175e-02
0.000000000000000000e+00,8.550578355789184570e-02,0.000000000000000000e+00,8.550578355789184570e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.550578355789184570e-02,8.550578355789184570e-02,8.550578355789184570e-02,0.000000000000000000e+00,8.550578355789184570e-02,0.000000000000000000e+00,8.550578355789184570e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.550578355789184570e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.595369353890419006e-02
4.916813597083091736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.916813597083091736e-02,4.916813597083091736e-02,4.916813597083091736e-02,0.000000000000000000e+00,4.916813597083091736e-02,4.916813597083091736e-02,4.916813597083091736e-02,4.916813597083091736e-02,0.000000000000000000e+00,4.916813597083091736e-02,4.916813597083091736e-02,0.000000000000000000e+00,3.000000119209289551e-01,4.916813597083091736e-02,4.916813597083091736e-02,4.916813597083091736e-02,1.164610311388969421e-02,4.916813597083091736e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007729768753051758e-01,0.000000000000000000e+00,1.007729768753051758e-01,8.055130951106548309e-03,1.007729768753051758e-01,8.730701357126235962e-02,0.000000000000000000e+00,1.007729768753051758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007729768753051758e-01,0.000000000000000000e+00,1.007729768753051758e-01,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.165097653865814209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.183927968144416809e-02,6.165097653865814209e-02,6.165097653865814209e-02,6.165097653865814209e-02,6.165097653865814209e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.165097653865814209e-02,6.165097653865814209e-02,0.000000000000000000e+00,6.165097653865814209e-02,6.165097653865814209e-02,0.000000000000000000e+00,3.000000119209289551e-01,6.165097653865814209e-02,6.165097653865814209e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.828008592128753662e-02,6.828008592128753662e-02,6.828008592128753662e-02,0.000000000000000000e+00,6.828008592128753662e-02,6.828008592128753662e-02,0.000000000000000000e+00,6.828008592128753662e-02,6.828008592128753662e-02,3.607392311096191406e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.828008592128753662e-02,6.828008592128753662e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,4.940536245703697205e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.384615808725357056e-02,0.000000000000000000e+00,5.384615808725357056e-02,5.384615808725357056e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.384615808725357056e-02,5.384615808725357056e-02,5.384615808725357056e-02,0.000000000000000000e+00,5.384615808725357056e-02,0.000000000000000000e+00,5.384615808725357056e-02,5.384615808725357056e-02,0.000000000000000000e+00,5.384615808725357056e-02,5.384615808725357056e-02,5.384615808725357056e-02,5.384615808725357056e-02,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.153067037463188171e-02,5.153067037463188171e-02,5.153067037463188171e-02,5.153067037463188171e-02,0.000000000000000000e+00,5.153067037463188171e-02,0.000000000000000000e+00,5.153067037463188171e-02,5.153067037463188171e-02,5.153067037463188171e-02,0.000000000000000000e+00,5.153067037463188171e-02,5.153067037463188171e-02,5.153067037463188171e-02,5.153067037463188171e-02,0.000000000000000000e+00,3.010126762092113495e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.153067037463188171e-02,3.000000119209289551e-01
